instancia_id,token_id,token,punt_inicial,punt_final,capitalización,es_inicio_instancia,es_fin_instancia,es_primer_token,es_ultimo_token,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4,dim_red_5,dim_red_6,dim_red_7,dim_red_8,dim_red_9,dim_red_10,dim_red_11,dim_red_12,dim_red_13,dim_red_14
345,10667,##or,,,0,0,0,0,0,0,0,5.314842,4.5078573,4.3508067,10.715454,6.441792,0.4284949,10.920896,4.702509,5.154605,4.41894,3.40725,0.76343936,7.2828703,4.246558,4.6092334
345,93977,##cié,,,0,0,0,0,0,0,0,6.7378592,1.5798817,5.6400266,5.048062,5.964721,2.014614,-1.0316005,5.021318,1.5754411,0.71892,3.625645,8.117301,8.3599825,8.272463,8.909281
345,103539,##ndose,,,0,0,0,0,1,0,0,-2.0319943,-0.028451744,1.6551384,4.570882,5.7038093,7.769775,7.708227,-0.28414348,1.7244443,6.83799,4.9230213,4.5520973,2.0815146,1.4635615,4.128022
345,10104,de,,,0,0,0,1,1,0,0,10.899658,0.8135708,7.877739,7.050504,4.0939565,1.8837023,10.11567,0.9721712,7.5367813,7.304375,7.9157295,3.358644,4.0138335,4.559293,5.0876207
345,66800,dolor,,.,0,0,1,1,1,0,3,3.0301344,4.891295,5.91803,6.592606,4.0731354,5.242673,5.806325,3.060863,4.529758,4.1988125,5.0732675,4.639291,4.835817,1.9856079,5.4717045
346,11372,ale,,,1,1,0,1,0,0,0,-1.5794903,6.677811,5.978154,7.0976334,6.988264,11.264504,7.748356,-2.8039162,5.1452723,1.1674707,3.3350687,4.849419,3.3496506,8.864554,3.1235135
346,14376,##jan,,,1,0,0,0,0,0,0,-0.03227123,2.9534209,2.3405092,2.9379685,7.476139,6.2799253,4.7159142,3.1527677,4.375251,3.673759,4.448753,4.7642775,1.1064509,3.449394,4.711283
346,26252,##dro,,,1,0,0,0,1,0,0,3.295257,-1.2151098,3.9681704,9.884875,3.7256005,6.7355123,5.1681485,-0.7089036,2.668056,5.7872643,1.6864107,4.5557666,-1.7395016,4.43212,4.381452
346,10192,no,,,0,0,0,1,1,0,0,-0.40542713,9.026285,7.7744384,0.42408174,5.360057,7.393894,2.0989106,0.7443311,1.5380955,5.226392,1.592889,1.6533937,4.4403815,10.66814,1.862892
346,10355,qui,,,0,0,0,1,0,0,0,1.4833988,5.357499,5.385276,1.2586598,2.8556204,0.74288404,4.1590023,1.3755744,2.3215132,2.8273983,-2.7800326,8.623357,7.095874,2.8820467,9.009515
346,11669,##so,,,0,0,0,0,1,0,0,1.3764907,-0.14350145,3.9361243,1.4662865,10.900143,2.3709524,3.3062358,2.5369363,7.502392,3.3095112,2.3494334,5.4312234,4.5511365,7.258803,5.315704
346,62721,poner,,,0,0,0,1,1,0,0,3.372078,4.813006,6.409894,6.6081915,4.0719566,5.505529,5.4094043,3.1417878,4.8721085,3.9245574,4.9945617,4.2117376,5.178367,1.8462583,4.9133873
346,10846,sus,,,0,0,0,1,1,0,0,1.754317,7.4924088,5.026742,6.65381,6.988429,5.452365,7.2196407,12.385212,9.134788,7.3961453,9.65197,5.1055536,2.0641046,-1.239187,7.030095
346,93409,lab,,,0,0,0,1,0,0,0,3.7803316,-0.7928746,5.2905436,3.4169238,2.3710182,7.4421644,7.1658773,-0.21964297,2.5824122,2.4524148,7.9203258,10.04555,2.277171,-0.9839677,2.2174473
346,15587,##ios,,,0,0,0,0,1,0,0,1.6325545,0.008643366,3.4770553,1.3437937,10.980919,2.371402,3.6018507,2.9257383,6.8155775,3.3112297,2.448351,5.449327,4.7171526,7.2107763,5.1912427
346,10110,en,,,0,0,0,1,1,0,0,6.7584014,8.422185,7.5366063,5.299095,12.599265,5.4565787,4.35821,9.73309,8.464991,5.654076,7.3277144,5.357359,6.989295,5.7879853,1.3918822
346,10109,la,,,0,0,0,1,1,0,0,8.425526,6.2593803,6.012517,1.7048327,1.399443,8.42233,6.235675,9.17554,10.130921,3.156794,4.782222,7.866485,4.8209686,4.6275496,-0.3142273
346,85346,mucha,,,0,0,0,1,0,0,0,2.7999299,5.5320683,3.9728405,7.715119,4.032012,6.44599,3.1000063,3.934651,4.989559,4.3829308,5.1791606,5.1388707,5.0119414,2.764346,6.5588107
346,12964,##cha,,",",0,0,0,0,1,0,4,6.317526,3.8002582,5.4944315,4.407322,8.72555,5.9771986,4.4574323,5.406755,1.9929202,4.669265,1.7947023,4.3777514,5.9951,9.821571,3.307685
346,10192,no,,,0,0,0,1,1,0,0,-0.39975533,9.006075,7.7952843,0.410966,5.345148,7.4116178,2.130975,0.7642217,1.5094447,5.223786,1.5786964,1.6885024,4.4214225,10.670295,1.895968
346,16348,porque,,,0,0,0,1,1,0,0,8.994724,6.2488594,6.376625,0.6941421,6.0746903,-1.6065553,-0.36997622,4.035375,2.520537,3.6177652,-0.8553767,5.3242865,2.7470198,4.2556934,1.720182
346,10176,est,,,0,0,0,1,0,0,0,-1.9951432,5.2989674,3.838783,7.41295,4.7211614,-1.0162389,11.99312,3.2137482,7.8648486,3.7552328,2.573309,5.3312707,6.613649,5.580583,0.011396127
346,67000,##uv,,,0,0,0,0,0,0,0,2.2007418,0.13478911,4.630208,2.1302693,9.20255,2.9290268,4.565835,4.2070923,5.572294,3.0379605,3.6549952,5.640126,4.6504283,6.972585,4.4928923
346,18360,##iera,,,0,0,0,0,1,0,0,4.504247,1.1366452,6.582706,3.4271178,7.947657,3.6973722,-0.14931226,5.2299013,0.7485363,5.4121776,2.2668138,5.1678386,6.5128684,5.90617,7.3809977
346,27651,lle,,,0,0,0,1,0,0,0,8.394586,6.101263,6.342169,1.5153463,1.4589543,8.380923,6.179973,8.961441,10.276046,3.2522511,4.595486,7.367556,4.817344,4.928517,-0.18784538
346,10219,##na,,,0,0,0,0,1,0,0,1.6590949,-0.32176986,3.8505263,1.3855226,10.8770685,2.037267,3.5337589,3.1894424,7.0238094,3.3788445,2.539573,5.557024,5.003109,7.519765,5.0103755
346,10104,de,,,0,0,0,1,1,0,0,11.01578,0.91950136,7.855096,7.140282,3.9632528,1.9069841,10.041479,1.1087698,7.502006,7.2107706,7.935142,3.258357,3.9477372,4.4327097,5.2782683
346,46326,vene,,,0,0,0,1,0,0,0,1.5649623,4.9946012,4.55178,8.5053215,4.202372,6.737094,4.0588346,3.6851938,4.763806,4.0510154,5.1341906,4.1924763,5.4725356,0.85432494,6.089593
346,10343,##no,,",",0,0,0,0,1,0,4,1.6926247,-0.40370014,3.8736458,1.3703923,10.930604,1.9644002,3.4967525,3.2064378,7.060224,3.407133,2.5640717,5.5656195,5.0627117,7.601334,4.957843
346,18874,sino,,,0,0,0,1,1,0,0,1.5380175,6.165123,5.4672318,-1.7576579,3.2883484,4.123813,10.125562,1.9678234,0.56004184,5.629658,6.051257,0.24744608,1.6226363,1.5841459,1.9535806
346,16348,porque,,,0,0,0,1,1,0,0,8.994719,6.248856,6.3766255,0.6941472,6.0746875,-1.6065462,-0.36996868,4.0353756,2.52054,3.6177695,-0.8553673,5.3242855,2.7470202,4.2556896,1.7201858
346,16694,otro,,,0,0,0,1,1,0,0,6.6812215,8.996304,-1.4749868,3.9179633,5.374072,11.136978,11.717214,-0.70968413,4.3312964,2.9010065,1.0915186,0.6598755,4.360404,3.3429408,4.139171
346,24151,hombre,,,0,0,0,1,1,0,0,4.3238087,6.717981,5.620399,2.6937172,10.220915,7.8701944,10.082019,2.9156628,7.506744,5.6052732,4.140915,3.7276592,0.27110362,4.5185833,1.0390856
346,12758,había,,,0,0,0,1,1,0,0,6.457649,9.115693,0.44240484,2.4772024,2.3807888,5.130859,0.83415765,0.684303,8.191426,4.1578903,1.9754219,1.5738554,0.078454666,3.7833672,5.682087
346,10347,be,,,0,0,0,1,0,0,0,6.079739,-0.8890152,7.164644,6.6620297,3.5419755,2.5740428,9.955849,4.9321966,9.5266485,4.886252,4.488812,6.259602,5.961805,5.6537123,6.5606174
346,100150,##bido,,,0,0,0,0,1,0,0,2.832992,2.6063623,3.7195446,3.5792043,7.409261,3.103452,4.42235,2.5612955,4.7535596,3.1284587,7.1365347,3.803683,3.645072,5.0391836,6.0618777
346,10110,en,,,0,0,0,1,1,0,0,6.6326423,8.422292,7.485582,5.382944,12.450749,5.3631864,4.3416004,9.836507,8.482787,5.621401,7.3270497,5.3243423,7.052549,5.766233,1.3088808
346,16186,esa,,,0,0,0,1,1,0,0,5.795619,8.331787,-0.3635114,8.624781,0.2261812,-1.4961666,7.222505,1.723632,6.9840555,6.009025,8.122104,1.4167274,4.9520574,4.0328794,7.032221
346,39313,copa,,.,0,0,1,1,1,0,3,2.990011,5.0879974,4.678619,7.768743,4.4444847,5.7230263,4.218944,3.105444,4.8611493,4.179412,4.5697303,4.8278494,5.5295377,2.611973,5.8375525
347,10941,ze,,,1,1,0,1,0,0,0,4.132441,0.3296955,6.9913735,8.290219,5.836228,3.8269987,8.359916,2.6232727,8.820874,6.35263,6.712597,6.2709007,3.0817914,1.6809375,6.1803927
347,10251,##us,,",",1,0,0,0,1,0,4,2.2142043,0.07459604,4.6337066,2.147674,9.202247,3.000321,4.343481,4.2413363,6.066238,3.022671,3.5477517,5.6381025,4.673516,6.965865,4.653631
347,10220,para,,,0,0,0,1,1,0,0,2.2009833,2.362633,9.914812,0.46980017,8.66734,8.831785,5.2108536,0.13211711,1.5602645,6.8900585,4.407558,3.7016742,3.773882,-1.5476828,5.1759953
347,84597,mejorar,,,0,0,0,1,1,0,0,3.0055904,4.974038,5.780332,6.7299857,4.1482673,5.4276633,5.5026054,3.0334547,4.84061,3.956433,5.108764,4.3553143,5.1772904,2.016688,5.238531
347,10109,la,,,0,0,0,1,1,0,0,8.407053,6.207533,6.0383835,1.7377259,1.4817308,8.425815,6.245629,9.299086,9.98879,3.1070554,4.6666346,7.9973702,4.8000026,4.629038,-0.35083598
347,35147,raza,,,0,0,0,1,1,0,0,2.226593,5.334846,4.195445,8.348757,4.2388377,6.320243,3.6673374,3.3843088,4.632785,4.15096,4.7430716,4.8315997,5.5752153,2.3896255,6.166535
347,28554,humana,,",",0,0,0,1,1,0,4,2.2175612,5.2167673,4.0867033,8.272464,4.328531,6.682548,3.9894726,4.144089,4.8241353,4.325073,4.6716776,4.38321,5.173645,1.6398093,5.801862
347,66095,ordenó,,,0,0,0,1,1,0,0,3.4804976,5.271785,5.0731754,6.77231,4.81526,5.2069054,6.204547,3.0548081,4.8520765,4.1276913,4.7510386,4.1551013,4.7144494,2.2190824,4.9951243
347,169,a,,,0,0,0,1,1,0,0,-1.6035264,6.588092,6.001536,7.141943,6.9920607,11.301308,7.823192,-2.8818858,5.054833,1.1496525,3.3489282,4.803411,3.3449879,8.945197,3.1974018
347,13934,eo,,,1,0,0,1,0,0,0,-1.995138,5.2989674,3.8387828,7.4129486,4.7211623,-1.0162345,11.993116,3.213746,7.8648486,3.7552354,2.5733123,5.3312716,6.6136465,5.580584,0.011399798
347,10715,##lo,,,1,0,0,0,1,0,0,4.6592016,2.8243918,1.7769712,10.610965,10.837581,4.297874,1.0722165,4.208499,8.370479,8.373945,8.551635,3.0119898,7.3536286,3.1164756,1.4822183
347,193,y,,,0,0,0,1,1,0,0,4.440986,5.770384,6.9726176,-1.0067028,10.388569,1.9323226,-0.3974823,-2.074283,4.9555974,5.9473534,4.460174,1.4783518,1.5129759,1.9931794,3.6009464
347,39327,pos,,,1,0,0,1,0,0,0,0.7433636,7.4649897,2.1566584,10.2853985,6.7724566,2.4458036,10.52244,-1.3255495,5.9264307,2.4580376,5.100974,5.3588786,5.059276,4.469157,5.869672
347,11249,##id,,,1,0,0,0,0,0,0,3.823412,0.19634205,4.2781606,4.893334,8.783693,6.6692057,6.1823854,5.0165634,4.3765554,1.9517987,6.571304,3.1408284,2.0626888,5.2475233,5.4892497
347,11482,##ón,,,1,0,0,0,1,0,0,6.4921184,2.0315127,8.574212,8.245768,1.998421,2.0190048,2.090513,-0.2753369,7.443872,5.3295083,-0.51412326,1.3956419,6.471059,3.1869273,2.1305354
347,10121,que,,,0,0,0,1,1,0,0,1.4381139,10.333473,7.2732615,2.888311,8.405563,-1.3373836,3.9542806,1.2007004,5.1335635,2.4991856,-2.9469597,7.926941,7.163838,4.4065676,3.917135
347,46226,ane,,,0,0,0,1,0,0,0,6.34218,1.6765599,1.9148933,13.527462,4.725484,8.123276,2.422739,1.84778,3.24049,2.1963682,4.010578,7.2347064,2.98938,4.7961073,1.4761387
347,109809,##garan,,,0,0,0,0,1,0,0,4.190975,4.1628065,5.230835,6.3688707,5.744588,4.0995097,7.078133,3.7686164,5.492659,4.673594,4.437039,3.0559537,3.9602869,2.1065946,5.434963
347,10109,la,,,0,0,0,1,1,0,0,8.41188,6.304056,6.046204,1.6601279,1.4269878,8.392442,6.261763,9.223996,10.150745,3.1614664,4.786282,7.9257984,4.8116713,4.524984,-0.281419
347,19250,tierra,,.,0,0,1,1,1,0,3,4.766993,6.329183,2.7866426,6.076311,7.1791673,5.97846,3.6858497,-0.14377703,3.3432596,3.1075199,4.3502927,6.8163605,3.270755,3.557262,6.415173
348,36031,dil,,,1,1,0,1,0,0,0,8.091143,5.0730643,3.1166618,7.2381163,-1.7959253,5.073179,5.352915,2.0222092,2.6947885,5.556474,1.4853861,7.405262,9.051171,4.854759,1.4835804
348,67000,##uv,,,1,0,0,0,0,0,0,2.2006602,0.13479373,4.630123,2.1301944,9.20263,2.9288912,4.565885,4.207044,5.5722666,3.0379417,3.6550722,5.6401405,4.650387,6.972598,4.4928365
348,12343,##ió,,.,1,0,1,0,1,0,3,-0.5020491,3.1795065,7.3749685,5.2733097,3.396503,0.9033566,0.6207412,9.134881,3.4330578,1.1938026,9.569703,6.6291203,3.2127502,3.5232697,2.2839487
349,14790,mare,,,1,1,0,1,0,0,0,2.6610782,5.258796,3.930773,8.266644,3.842022,6.861849,3.798393,4.638819,4.559357,4.5932064,4.9485717,4.637583,4.5956974,2.1279247,6.268155
349,10107,##s,,,1,0,0,0,1,0,0,2.9570444,4.5305996,4.2823873,4.6162853,5.230175,4.7229333,7.235286,3.2234774,13.268323,4.0933557,4.006765,-0.44256362,6.425609,9.364351,8.198764
349,193,y,,,0,0,0,1,1,0,0,4.463234,5.795313,6.886148,-0.9223899,10.447168,2.0364425,-0.36582303,-2.0096943,5.0900674,6.035405,4.4690037,1.5659362,1.5511115,2.0183284,3.6244342
349,39221,ríos,,,0,0,0,1,1,0,0,2.3752391,5.487251,4.013815,8.427047,4.282632,6.3600783,3.2400496,3.519451,4.703315,4.2096086,4.5100636,4.8303323,5.637591,2.2571096,6.312807
349,10126,se,,,0,0,0,1,1,0,0,3.5007207,10.635678,7.4989624,5.984099,-1.4163786,3.0408742,3.0766382,3.3065972,1.587317,2.3874862,3.6140637,6.3151355,0.24283935,1.5580683,8.732716
349,67656,junta,,,0,0,0,1,0,0,0,1.5168933,5.372289,3.9388957,8.371368,3.9465137,6.860202,3.7394476,3.6240368,4.5849085,4.0402555,4.8972564,4.3527474,5.4734683,1.4500662,6.2364254
349,11620,##ron,,.,0,0,1,0,1,0,3,3.541067,5.581342,7.907565,2.7372525,2.755004,3.396876,5.9490104,2.3100698,3.4552617,-0.38666862,0.5825149,7.352209,6.784928,5.37691,6.8035235
350,10106,in,,,1,1,0,1,0,0,0,3.8335834,-0.29527795,7.241578,5.0996118,1.6680553,8.457815,1.3052807,7.0578637,5.963189,4.3443193,2.9947433,2.1404855,10.293773,6.509734,1.5957577
350,41494,##mens,,,1,0,0,0,0,0,0,4.6290617,0.823806,4.044363,2.4720469,9.126123,5.5435967,6.1288834,4.386896,4.480559,4.4722905,2.2234309,5.06498,5.0179195,8.380085,3.3368547
350,10403,##as,,,1,0,0,0,1,0,0,3.7905748,-0.086759776,4.293907,4.685547,11.6411495,3.86717,4.1695313,-2.2183156,5.445025,2.2555115,3.4127848,7.9341455,8.656116,7.3514233,5.3005843
350,29584,ciudades,,,0,0,0,1,1,0,0,2.7331328,5.51468,4.0819874,8.640705,4.538821,6.0627403,3.1284513,3.3649387,4.678876,4.0953035,4.4305463,5.090206,5.70552,3.0008218,6.2758574
350,10106,in,,,0,0,0,1,0,0,0,3.861064,-0.2608239,7.2256317,5.102363,1.6518074,8.418525,1.3064927,7.06635,5.957498,4.3269835,2.9699252,2.166106,10.263132,6.4878654,1.6167673
350,50210,##mers,,,0,0,0,0,0,0,0,4.611204,0.8268216,4.056551,2.4569337,9.095433,5.530161,6.143667,4.394918,4.493198,4.4604683,2.1965003,5.0432305,5.028946,8.37344,3.3520064
350,10403,##as,,.,0,0,1,0,1,0,3,3.7905715,-0.08676107,4.293907,4.6855416,11.6411495,3.8671644,4.16953,-2.2183044,5.4450283,2.2555125,3.4127822,7.9341416,8.65611,7.3514233,5.300583
351,10182,los,,,1,1,0,1,1,0,0,2.8577907,10.688284,5.4223824,6.9683437,11.305698,7.6764793,3.529656,12.022481,6.026322,7.961239,6.393111,7.365684,3.065114,3.232794,5.849847
351,21879,hombres,,,0,0,0,1,1,0,0,4.339357,6.733574,5.635907,2.709643,10.204976,7.8856893,10.066014,2.9313812,7.5222025,5.6208234,4.1253295,3.7121434,0.2871135,4.534052,1.0549921
351,10126,se,,,0,0,0,1,1,0,0,3.5912087,10.687126,7.4729133,5.948848,-1.420373,2.9848943,3.0262334,3.3483512,1.5247854,2.4030368,3.6733804,6.4084044,0.18683387,1.6066303,8.693972
351,60041,defend,,,0,0,0,1,0,0,0,3.0587373,5.028195,5.607201,6.9225607,4.2035203,5.5492315,5.3533306,3.1489327,4.8207097,4.033674,4.972848,4.371706,5.137004,2.0483508,5.281861
351,19618,##ieron,,,0,0,0,0,1,0,0,2.1813948,4.4253883,4.8326154,6.285358,4.7992024,6.4936056,8.717828,7.594787,-1.4069732,5.0366206,6.229852,5.1956677,5.9077325,5.61097,3.7998416
351,10173,con,,,0,0,0,1,0,0,0,3.4146974,4.842644,3.4388957,6.999671,-0.35286748,2.745064,7.400821,7.1466246,3.1135323,6.3574057,5.4817953,3.3941207,0.7586057,7.216157,-3.7482214
351,42461,##stru,,,0,0,0,0,0,0,0,1.9111961,0.16673006,3.3377078,2.0097754,10.540251,2.7231278,3.693646,2.9085069,6.870128,3.1958654,2.9564164,5.2604485,4.6325917,7.2777715,5.3301353
351,61528,##yendo,,,0,0,0,0,1,0,0,2.584519,5.4934697,4.4525213,5.6654,4.073792,6.132079,9.310042,5.96959,-1.3681288,4.855635,6.144113,4.144048,5.4145174,5.7231903,5.5819902
351,20873,bal,,,0,0,0,1,0,0,0,5.9762173,-1.0437216,6.8755407,6.5998025,3.0997808,2.478719,10.16366,4.6579275,9.612698,4.6837015,4.7695193,6.6717067,5.6027946,5.2952437,6.2799172
351,20163,##sas,,,0,0,0,0,1,0,0,1.5068916,-0.12085898,3.8355489,1.4684805,10.824342,2.38216,3.4151013,2.809786,7.236606,3.291154,2.4189203,5.429037,4.675478,7.3188396,5.2238374
351,193,y,,,0,0,0,1,1,0,0,4.452266,5.8729863,7.0006742,-0.90934265,10.506537,1.9695069,-0.47106174,-1.7367414,5.072209,5.8415937,4.4083996,1.6051747,1.40366,2.0834434,3.5701656
351,10266,em,,,0,0,0,1,0,0,0,1.8169253,2.157699,11.123717,9.859914,8.793215,6.920449,11.548088,1.2967776,3.6467438,6.2867265,1.4461544,8.39175,5.4624515,7.124316,6.4552865
351,12867,##bar,,,0,0,0,0,0,0,0,2.788726,6.469895,3.6974685,10.184516,8.973436,4.40219,2.9587302,1.6654274,7.3250237,12.074369,8.202436,3.987901,5.888639,7.6048975,0.911771
351,70917,##caciones,,.,0,0,1,0,1,0,3,4.4160595,3.6930878,3.7361796,6.455244,2.7414103,5.712852,3.5688565,0.6708475,5.429718,4.902027,3.778891,4.9531646,5.473118,4.434818,6.4260273
352,23447,vis,,,1,1,0,1,0,0,0,3.5920506,10.682205,7.4656,5.94472,-1.4357136,2.9703536,3.0192575,3.333936,1.5022036,2.4273436,3.6854422,6.4192266,0.17537324,1.5927577,8.699912
352,20571,##lum,,,1,0,0,0,0,0,0,4.6594453,2.8243186,1.7780001,10.6095705,10.837528,4.297355,1.0723231,4.208313,8.370133,8.373131,8.55093,3.0126393,7.353288,3.116953,1.4831839
352,13581,##bra,,,1,0,0,0,0,0,0,4.5188684,3.399322,3.451481,6.19166,2.5401487,5.5236573,3.4401972,0.5840226,5.3277745,5.0179825,4.0168653,4.7100506,5.7293887,4.732806,6.4581895
352,10927,##ban,,",",1,0,0,0,1,0,4,2.7116888,0.6711936,5.5099697,12.018056,6.005536,4.8763304,5.774015,-0.2839479,1.1701645,4.3871374,7.959561,-0.078100234,2.2094307,3.3624473,10.088121
352,10110,en,,,0,0,0,1,1,0,0,6.660829,8.521188,7.56296,5.3467736,12.488876,5.420794,4.3264832,9.720588,8.510932,5.6919866,7.3447857,5.3340745,7.0588956,5.8375936,1.2831609
352,10125,el,,,0,0,0,1,1,0,0,-0.254468,12.327076,2.8335617,6.730289,12.419048,4.9669223,6.8120193,6.022777,2.3167064,3.4814656,5.965025,11.393445,5.732561,5.4680424,6.47066
352,27335,fondo,,,0,0,0,1,1,0,0,2.306855,5.049086,4.5423026,7.9060874,3.997412,5.9384017,4.062484,2.9643605,4.889582,4.054867,4.8399944,4.799937,5.914906,1.9764047,5.846701
352,10127,del,,,0,0,0,1,1,0,0,-0.35541967,1.5990684,8.600744,1.9646349,2.433042,2.5527267,2.2688982,1.8969566,-1.8109089,3.6129763,2.6266265,6.043291,0.12834688,2.65431,1.6787329
352,16271,agua,,",",0,0,0,1,1,0,4,1.3192186,5.416419,3.9078245,8.351387,3.8268576,6.9399905,3.7238476,3.526634,4.492515,3.9415505,4.8503404,4.259654,5.4946404,1.366191,6.2584987
352,10125,el,,,0,0,0,1,1,0,0,-0.2437084,12.311662,3.0014963,6.845051,12.507043,4.9196835,6.76486,5.926157,2.330321,3.5655107,5.9735384,11.600484,5.748132,5.466802,6.5648065
352,100986,tech,,,0,0,0,1,0,0,0,4.1362233,0.32730386,6.9939957,8.293104,5.838427,3.8291507,8.359532,2.6254056,8.822983,6.3498793,6.711738,6.267856,3.0847223,1.6790171,6.1828613
352,10133,##o,,,0,0,0,0,1,0,0,4.0041866,5.1185455,7.462508,6.1271677,4.6052766,7.4636674,1.465785,8.762766,3.2043664,4.514153,9.955471,9.8612,10.466616,0.6151848,6.962114
352,10104,de,,,0,0,0,1,1,0,0,10.681913,0.7257701,7.824999,6.969761,4.1754446,1.8681892,10.177332,1.15233,7.5478377,7.1777525,7.8307695,3.3956594,3.9512203,4.405793,4.9966145
352,10846,sus,,,0,0,0,1,1,0,0,1.7841519,7.517067,5.0548267,6.6812844,7.0131516,5.477178,7.244412,12.409304,9.160783,7.4208207,9.676427,5.1304193,2.039531,-1.2635335,7.057378
352,31689,casas,,,0,0,0,1,1,0,0,2.6500065,5.3498373,4.0644774,8.082045,4.157557,6.2918134,3.432022,3.531633,4.9035735,4.3211064,4.7777777,4.8451886,5.408817,2.4719405,6.2587657
352,193,y,,,0,0,0,1,1,0,0,4.6204634,5.8983436,6.8925967,-0.88118154,10.452878,1.9944959,-0.32549143,-1.903337,4.9750214,5.80378,4.5047445,1.5407847,1.5766865,2.0290577,3.5326045
352,10173,con,,,0,0,0,1,0,0,0,3.4586058,4.7210584,3.5301387,7.076975,-0.29254296,2.686413,7.3679843,7.197321,3.182471,6.263262,5.457375,3.3854744,0.8038743,7.11531,-3.790755
352,29347,##fia,,,0,0,0,0,0,0,0,1.594109,-0.05319815,3.5856223,1.3775512,10.925451,2.384297,3.5371418,2.9393022,6.9209423,3.2704144,2.414606,5.4275603,4.723036,7.285691,5.194038
352,10927,##ban,,,0,0,0,0,1,0,0,2.7117214,0.67128277,5.5099454,12.017913,6.005506,4.8763247,5.7739973,-0.2838495,1.1702615,4.3871307,7.9594803,-0.07799005,2.2094784,3.3624642,10.087988
352,10110,en,,,0,0,0,1,1,0,0,6.725678,8.533265,7.566849,5.325541,12.525793,5.486983,4.3303757,9.670577,8.482441,5.682281,7.338819,5.3610253,7.021261,5.797768,1.3349026
352,10121,que,,,0,0,0,1,1,0,0,1.3991975,10.2718525,7.264869,3.04232,8.365637,-1.3409935,4.055527,1.2283256,5.1909513,2.5779886,-2.9435728,7.9465055,6.966863,4.3338027,4.044718
352,33452,alguna,,,0,0,0,1,1,0,0,10.098376,8.635373,2.7750425,3.2584395,2.9759688,6.821659,3.1008666,4.2510047,1.0760628,3.3219657,4.37518,4.815126,6.6025023,4.8394322,5.5582714
352,11675,vez,,,0,0,0,1,1,0,0,5.271464,5.0708795,7.428948,0.6449555,10.219327,4.122732,9.033361,1.5434,12.748948,4.361073,5.888273,6.352648,5.171234,8.811808,8.097368
352,84656,podrían,,,0,0,0,1,1,0,0,3.8709118,5.7486377,5.214828,6.7944183,4.7153697,5.483621,6.4724383,2.8953238,5.18127,3.7335455,4.691754,3.8570695,4.5544934,2.4804661,4.5475307
352,76584,retornar,,.,0,0,1,1,1,0,3,2.93526,4.9169593,5.8639917,6.555672,4.2613025,5.404325,5.731001,2.8683083,4.867124,4.036858,5.2122984,4.365983,5.239315,2.0149615,5.18296
353,16720,entonces,,",",1,1,0,1,1,0,4,10.425197,10.108478,3.096405,1.3307499,11.237719,-0.10639762,5.146118,1.0889894,7.421666,3.674396,6.1905932,5.1228695,2.0771794,5.339534,2.9459481
353,12847,antes,,,0,0,0,1,1,0,0,6.9654694,7.7482142,6.939794,-1.8107193,12.680608,2.7458262,6.8087654,1.2930722,7.2745867,2.437767,5.834497,-0.16166922,4.175343,8.207047,6.988986
353,10104,de,,,0,0,0,1,1,0,0,10.849163,0.812619,7.817696,7.0330896,4.077388,1.7917812,10.155576,1.0508813,7.5544667,7.2243614,7.837318,3.4202325,4.011557,4.287824,5.089334
353,10121,que,,,0,0,0,1,1,0,0,1.4813349,10.321099,7.2716017,3.0619001,8.416316,-1.3723625,4.0974784,1.360482,5.225495,2.5693243,-2.834642,7.9311543,6.9922967,4.344219,4.059878
353,10941,ze,,,1,0,0,1,0,0,0,4.13251,0.32962072,6.9914227,8.290313,5.8362913,3.8270462,8.359729,2.6233099,8.820938,6.3525643,6.7125516,6.2708673,3.081895,1.6808711,6.1804614
353,10251,##us,,,1,0,0,0,1,0,0,2.2141614,0.07515246,4.632876,2.1472569,9.203471,2.9997675,4.343402,4.240269,6.065481,3.0234091,3.5469048,5.637395,4.6740923,6.9663067,4.6537075
353,12714,vol,,,0,0,0,1,0,0,0,3.1763263,3.8545654,7.1209083,0.2183189,2.8246443,1.6658438,10.034844,1.1078951,4.33791,0.5183747,5.5062184,6.8166933,6.5990434,7.533596,9.575185
353,76076,##viera,,,0,0,0,0,1,0,0,4.0618353,4.7138824,4.386061,6.445675,4.6005726,4.0116096,7.405732,3.67386,3.336508,3.0809374,5.186241,4.157786,4.2847776,2.7418103,4.986993
353,169,a,,,0,0,0,1,1,0,0,-1.6483332,6.589772,6.0178328,7.1291795,6.9369645,11.348483,7.7484717,-2.8705714,5.0681314,1.2224795,3.2948878,4.818748,3.3693836,8.866698,3.2083397
353,62721,poner,,,0,0,0,1,1,0,0,3.3729126,4.812756,6.4102445,6.608228,4.0723014,5.5053453,5.4094925,3.142511,4.8718014,3.9246767,4.994325,4.2112737,5.1779246,1.8462248,4.9130616
353,10285,las,,,0,0,0,1,1,0,0,4.8150415,3.5440178,7.245925,11.051609,6.8795023,0.9574376,7.9550505,2.3056436,-0.75011045,2.0564926,6.0020113,0.83479905,7.9662538,0.20190455,8.274334
353,45632,cosas,,,0,0,0,1,1,0,0,4.380164,7.626392,5.6338406,6.3964667,1.5716065,3.9087682,5.9641194,-0.5378653,3.5128655,2.0719252,7.0509567,8.318163,2.5691524,3.4644256,6.3167987
