instancia_id,token_id,token,punt_inicial,punt_final,capitalización,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4
447,37252,cielo,,.,0,0,3,6.1804895,11.718238,2.0623631,10.985705,5.7233624
448,38188,qué,¿,,1,1,0,15.210714,6.4780297,6.501156,2.284464,10.177937
448,10361,te,,,0,0,0,-8.797511,7.0976553,6.358392,1.6999983,8.161531
448,10228,ha,,,0,0,0,-8.2527075,3.377736,9.179902,1.1187629,0.0475922
448,38070,pasado,,?,0,0,2,2.3242211,-0.30776298,0.8126625,0.9718109,5.28713
449,10549,ya,,,1,0,0,6.5777245,2.3668997,-7.1440587,-0.5505261,10.283321
449,10361,te,,,0,0,0,-8.797425,7.0976267,6.358361,1.7000163,8.161455
449,10406,lo,,,0,0,0,-2.3593674,14.509588,8.974726,5.3457665,-0.9552136
449,10261,he,,,0,0,0,5.822205,10.60296,-4.7967634,9.038287,6.3627195
449,12229,pre,,,0,0,0,4.798466,1.4221456,-3.4167109,6.438876,-0.008533823
449,53590,##veni,,,0,0,0,7.297046,3.5062788,-0.96529245,5.6302934,9.5035515
449,10317,##do,,.,0,0,3,11.289181,5.625879,-3.8758326,10.090771,10.040274
450,10125,el,,,1,0,0,-3.3009338,-2.7954526,4.7001204,0.9820557,12.151169
450,14184,día,,,0,0,0,8.205984,6.2457743,-4.338858,3.2526326,9.374408
450,14298,menos,,,0,0,0,7.333212,15.664868,1.9845904,-2.2466078,1.0354104
450,74619,pensa,,,0,0,0,1.9942261,5.6205,2.6742895,2.8989453,2.729978
450,10317,##do,,,0,0,0,11.247552,5.6688466,-3.8318903,10.108134,9.996202
450,10361,te,,,0,0,0,-8.797198,7.097622,6.358308,1.7000471,8.161322
450,10139,des,,,0,0,0,8.902322,10.402681,-4.8631306,-0.73948205,4.5891523
450,11147,##nu,,,0,0,0,7.306195,3.4687564,-1.2391175,6.4119816,9.966476
450,15983,##car,,,0,0,0,2.9604795,3.6525939,8.411501,9.994644,-3.5435643
450,12299,##ás,,,0,0,0,3.2487345,-1.8761598,12.640049,4.431514,-0.44184297
450,10110,en,,,0,0,0,-2.9335177,15.066071,3.1879525,10.879198,5.9695406
450,10153,una,,,0,0,0,12.283333,9.291686,5.68733,8.144555,13.024997
450,10104,de,,,0,0,0,9.262908,1.7753743,1.5082961,14.865081,-1.2268203
450,13055,tu,,,0,0,0,-4.087107,4.82038,12.102932,-0.7197156,4.012869
450,10107,##s,,,0,0,0,9.213679,-0.6246522,2.3421752,0.9300026,13.331335
450,24109,pi,,,0,0,0,7.018654,12.004597,0.72891927,8.19344,-2.0410318
450,76889,##rue,,,0,0,0,2.0100598,5.5144367,-0.46648788,11.239288,-4.9325013
450,11390,##tas,,.,0,0,3,7.8152714,3.7681181,-1.3535211,5.9179077,9.346838
451,29291,ahora,,,1,0,0,3.3773756,-4.0964527,6.3358784,11.915576,9.09989
451,10196,es,,,0,0,0,-7.826436,-1.4047312,-0.56651014,4.9036674,5.462933
451,32638,diferente,,.,0,0,3,0.5316766,3.4229138,1.3120527,1.5560007,3.0425985
452,10911,me,,,1,0,0,-2.017806,12.992174,7.7226253,0.9107183,11.783636
452,39429,res,,,0,0,0,9.9293375,9.196467,6.8349113,-2.900848,1.7434195
452,17140,##bal,,,0,0,0,4.147141,5.355913,-8.0548,8.285818,0.8366601
452,10333,##é,,.,0,0,3,3.3166645,-1.8194727,12.642386,4.396353,-0.46750757
453,10125,el,,,1,0,0,-3.3507087,-2.8656056,4.797788,0.95983124,12.037629
453,37252,cielo,,,0,0,0,6.2023096,11.740141,2.0841215,10.964078,5.7016644
453,10196,es,,,0,0,0,-7.834882,-1.395451,-0.5909106,4.9280314,5.4502306
453,10119,un,,,0,0,0,11.093399,3.6678684,-3.4462337,-4.7257285,5.097581
453,12229,pre,,,0,0,0,4.827175,1.4498214,-3.3896642,6.466802,0.01856794
453,10598,##ci,,,0,0,0,3.111667,5.0536923,3.8751006,8.67763,-2.806223
453,34891,##pic,,,0,0,0,9.361693,6.5485234,0.8333779,3.7541444,3.8156033
453,10638,##io,,",",0,0,4,6.7597737,3.6713078,-1.614758,5.965808,9.230721
453,79807,heb,,,1,0,0,6.503641,12.356935,0.33849692,7.87881,-2.4094954
453,10112,##e,,.,1,0,3,3.1574738,8.340022,5.703495,12.890327,1.9046226
454,11161,pe,,,1,0,0,-2.4514995,11.363711,-1.269019,-2.9624255,5.8460617
454,26252,##dro,,,1,0,0,4.585892,3.8121798,8.215655,3.1478732,14.771994
454,15566,sol,,,0,0,0,-6.712949,12.773639,5.053361,0.53026116,1.580064
454,16555,##tó,,,0,0,0,0.9850218,9.391516,-8.140082,1.0422798,7.55127
454,10125,el,,,0,0,0,-3.2839525,-3.0418577,4.88171,0.9502185,11.825599
454,88205,tronco,,,0,0,0,0.28477895,4.306542,0.21601325,1.1466327,2.5616374
454,10121,que,,,0,0,0,11.474765,-5.1617312,5.72217,3.4835813,1.959024
454,10406,lo,,,0,0,0,-2.314714,14.463548,9.006949,5.3981576,-0.9914065
454,10151,an,,,0,0,0,1.4672529,8.378992,-1.0655572,-2.5284934,-6.151406
454,60582,##cla,,,0,0,0,2.9850907,3.6233566,8.368921,9.96457,-3.5124621
454,10537,##ba,,,0,0,0,4.1780944,5.385228,-8.086679,8.25254,0.8060083
454,11266,pero,,,0,0,0,8.114291,11.793266,1.3548676,2.2884061,11.0769205
454,10126,se,,,0,0,0,-3.7046366,-4.9119163,4.5513563,5.2911873,-2.7443547
454,21744,asi,,,0,0,0,2.180453,5.1642237,-2.7266195,14.044914,3.5472107
454,10443,##ó,,,0,0,0,0.99492604,9.381256,-8.137371,1.0287454,7.5562897
454,108556,fuertemente,,,0,0,0,-3.4943826,0.07886616,3.4225948,5.799576,4.2110624
454,169,a,,,0,0,0,1.6010934,8.326769,-1.1768011,-2.3373888,-6.0352173
454,10198,su,,,0,0,0,-3.9163878,12.557485,11.0591545,6.143195,6.525378
454,24033,mujer,,.,0,0,3,1.2074319,5.636224,0.95506096,1.076513,4.835998
455,13219,así,,,1,0,0,11.892196,12.704609,-3.667522,3.0554545,8.027338
455,11357,ab,,,0,0,0,9.482936,-5.2458687,0.39034998,8.284775,4.6871214
455,29948,##raz,,,0,0,0,6.376237,2.8567345,5.988893,3.9818785,8.790316
455,13504,##ados,,,0,0,0,8.838733,5.459084,2.4485674,5.426556,4.9824753
455,12714,vol,,,0,0,0,7.047046,11.985461,0.7522152,8.21491,-2.0897279
455,54189,##vieron,,,0,0,0,-0.33876762,5.835568,6.0065737,4.4801397,-2.215747
455,169,a,,,0,0,0,1.5936091,8.251149,-1.1280011,-2.4143815,-6.220907
455,10109,la,,,0,0,0,5.041684,10.57094,12.907283,6.972563,1.4304829
455,12088,casa,,.,0,0,3,3.5044117,-3.9984663,2.2159286,4.3660026,9.9653
456,10242,das,,,1,0,0,8.877524,2.8691585,0.5799288,12.251622,0.21870005
456,27493,unas,,,0,0,0,13.069028,12.343013,6.8514214,1.8733883,0.93936104
456,10339,za,,,0,0,0,5.413252,2.1483216,-2.8463,8.7781725,-0.075713575
456,27480,##nca,,,0,0,0,5.3305597,-2.8807092,3.918082,9.078265,5.3996363
456,11205,##das,,,0,0,0,10.52592,3.4830244,4.1220536,-0.2461795,2.904872
456,10225,como,,,0,0,0,1.7927866,-2.0262496,1.7166922,-5.555568,-1.1231037
456,10294,si,,,0,0,0,8.796419,14.256252,8.221851,5.7311406,9.611028
456,10355,qui,,,0,0,0,-5.368886,8.415795,3.3221161,-1.7872262,10.721279
456,59719,##sier,,,0,0,0,7.070625,3.4198005,-0.30320188,5.3063836,9.410825
456,10403,##as,,,0,0,0,8.6459875,3.3470488,6.3163767,6.685078,7.7729445
456,173,e,,,0,0,0,-2.045624,3.6935391,5.137804,9.402343,15.112274
456,39142,##char,,,0,0,0,2.9786692,3.6336527,8.397745,9.977334,-3.5275514
456,10216,##te,,,0,0,0,9.770244,4.6349645,7.2070165,5.114167,5.465519
456,169,a,,,0,0,0,1.5315028,8.455949,-1.1718669,-2.3436368,-5.982609
456,12714,vol,,,0,0,0,7.0367427,11.994956,0.74313784,8.204278,-2.0781786
456,10354,##ar,,.,0,0,3,5.5787983,9.775988,-6.4014997,6.2255726,9.456313
457,10393,has,¿,,1,1,0,-0.5876659,0.09897319,6.3444715,0.0678803,0.76507986
457,22076,visto,,",",0,0,4,3.5576952,6.346514,4.324455,3.823691,1.7110718
457,10393,has,,,0,0,0,-0.5876935,0.09893107,6.344501,0.06788226,0.76503825
457,22076,visto,,?,0,0,2,3.5576143,6.3466043,4.3243637,3.8237484,1.7112159
458,23492,algo,,,1,0,0,8.18105,11.726384,1.2874507,2.3557568,11.143562
458,13173,ho,,,0,0,0,9.053206,-4.871136,0.3458745,8.47334,4.56657
458,24874,##rri,,,0,0,0,3.1269786,3.2449198,8.898229,10.003171,-3.688273
458,11203,##ble,,,0,0,0,8.605606,3.3490138,9.660355,6.9796715,3.5608635
458,10911,me,,,0,0,0,-2.0461364,13.017719,7.7060184,0.9175936,11.757927
458,11559,está,,,0,0,0,3.4558575,5.8650017,2.1313915,4.531246,1.3117832
458,85170,amenaza,,,0,0,0,1.0690303,3.8048508,0.9853565,2.2907648,3.3799949
458,10605,##ndo,,",",0,0,4,4.4180984,8.508935,6.2987614,0.041401163,11.504867
458,79807,heb,,,1,0,0,6.504423,12.35775,0.33989468,7.8792686,-2.4105096
458,10112,##e,,.,1,0,3,3.152014,8.335206,5.7018466,12.887496,1.8994025
459,10119,un,,,1,0,0,11.099676,3.6572454,-3.4447787,-4.6630287,5.0806913
459,10196,es,,,0,0,0,-7.8210335,-1.39388,-0.5820004,4.9191346,5.4503407
459,86041,##guin,,,0,0,0,6.738164,4.431779,1.3383632,3.8243115,8.965289
459,10419,##ce,,",",0,0,4,3.1128109,5.052906,3.8759418,8.676692,-2.807982
459,193,y,,,0,0,0,-2.0698268,4.17649,4.9284697,10.08227,15.015858
459,10549,ya,,,0,0,0,6.569606,2.3600626,-7.142546,-0.5541493,10.280978
459,39747,comienza,,,0,0,0,2.3081763,5.8221536,3.3631437,2.8945534,2.4020908
459,10109,la,,,0,0,0,5.089937,10.455067,12.833824,6.995184,1.5338246
459,10146,as,,,0,0,0,-7.368312,8.605215,-2.29946,4.6198792,6.9227095
459,28192,##cens,,,0,0,0,2.980867,3.6349192,8.376517,9.972137,-3.5180645
459,14550,##ión,,.,0,0,3,3.2553365,3.596619,0.9351631,4.1301003,6.1601257
460,16186,esa,,,1,0,0,6.9432855,9.759026,12.19712,7.7124763,13.152026
460,14002,tarde,,",",0,0,4,15.363426,2.3219275,2.0391958,0.55281407,7.654261
460,11161,pe,,,1,0,0,-2.4402306,11.352174,-1.2803818,-2.9739532,5.8576
460,26252,##dro,,",",1,0,4,4.5858893,3.812178,8.215663,3.1478665,14.77202
460,10121,que,,,0,0,0,11.232046,-5.250572,5.729016,3.3951015,2.0608833
460,14645,estaba,,,0,0,0,-4.850424,4.6290264,4.9600277,1.252972,1.6285874
460,34768,apo,,,0,0,0,4.911777,1.5374905,-3.3018506,6.5422883,0.10580694
460,11533,##lt,,,0,0,0,6.2099953,4.353846,1.5617085,-1.7482015,10.6428995
460,35997,##rona,,,0,0,0,2.0363357,5.487469,-0.49285236,11.213046,-4.9023347
460,10317,##do,,,0,0,0,11.275124,5.639665,-3.859775,10.109496,10.024159
460,10110,en,,,0,0,0,-3.1385515,15.044274,3.310072,11.078854,5.978181
460,10125,el,,,0,0,0,-3.325014,-2.9605978,4.8110466,0.917148,11.908124
460,100552,patio,,,0,0,0,1.8403964,3.598695,0.3461067,2.196556,3.044345
460,31152,ley,,,0,0,0,1.5000039,3.8305044,0.52998906,2.5248604,3.1475372
460,17560,##endo,,,0,0,0,-0.5037854,5.8506308,6.126045,4.5488377,-2.3734734
460,10285,las,,,0,0,0,9.571238,3.7563717,-5.3095913,-1.3775147,-1.9316282
460,27693,historie,,,0,0,0,-3.1152458,15.089357,3.2371516,11.004735,6.005867
460,11390,##tas,,,0,0,0,7.8080716,3.7648046,-1.3514192,5.9155645,9.349818
460,10127,del,,,0,0,0,-5.9181886,4.2666626,1.1142081,10.636895,-2.0863998
460,52633,periódico,,",",0,0,4,1.3115785,4.047976,0.6221585,2.0138621,3.1111317
460,10126,se,,,0,0,0,-3.6555989,-4.8663073,4.6226835,5.2999964,-2.6772044
460,29956,ri,,,0,0,0,9.908954,9.216699,6.8564553,-2.8795238,1.723442
460,10443,##ó,,,0,0,0,0.8854766,9.317886,-8.2425,1.1184475,7.632639
460,10173,con,,,0,0,0,2.1716545,5.068431,-2.759724,14.109874,3.64484
460,107812,##vul,,,0,0,0,10.524041,3.4844632,4.1208353,-0.2447353,2.9056857
460,44670,##siva,,,0,0,0,7.0159507,3.3786201,-0.19671816,5.2411165,9.389866
460,10611,##mente,,",",0,0,4,-2.6047184,9.11225,-0.32600704,-0.37704146,9.667161
460,193,y,,,0,0,0,-1.9113092,4.0742517,5.27647,9.935725,14.791859
460,10173,con,,,0,0,0,2.0712833,5.0976825,-2.7681334,14.1705475,3.6814454
460,10109,la,,,0,0,0,4.9743953,10.828598,12.863112,7.11012,1.5536387
460,30045,prop,,,0,0,0,4.881627,1.5074275,-3.3318152,6.5123925,0.0757501
460,10604,##ul,,,0,0,0,7.33452,4.002643,-0.05179181,4.864821,8.775879
460,39200,##sión,,,0,0,0,3.2544112,3.5959277,0.9363839,4.12863,6.1592054
460,10104,de,,,0,0,0,9.119802,2.0541217,1.561699,14.797917,-0.89251876
460,15046,ese,,,0,0,0,4.979586,12.096693,9.711232,6.2415094,15.394704
460,15257,motor,,,0,0,0,4.9036503,1.5309916,-3.297785,6.535215,0.09438281
460,11372,ale,,,0,0,0,1.398275,8.420016,-1.161059,-2.5534155,-6.073868
460,26095,##gre,,,0,0,0,10.253012,9.611225,2.4005222,6.563998,5.050019
460,10553,fue,,,0,0,0,13.429664,8.885393,7.1482706,6.5329275,-2.053323
460,105181,elev,,,0,0,0,-3.3483346,-2.8144794,4.779923,0.9723864,12.04824
460,21243,##ándose,,,0,0,0,4.3519516,-0.37867078,-2.619985,-4.391014,0.7643626
460,10225,como,,,0,0,0,1.8098164,-2.0064955,1.7351544,-5.5363646,-1.1443748
460,10119,un,,,0,0,0,11.03463,3.7256968,-3.387932,-4.7574124,5.116929
460,14657,lu,,,0,0,0,5.0205665,10.62932,12.87351,7.0010233,1.3750764
460,35747,##dió,,,0,0,0,-0.62564045,9.525123,3.9782166,2.4760334,-0.41578755
460,10115,##n,,",",0,0,4,9.509348,7.886399,1.432712,4.8903155,6.9080763
460,10225,como,,,0,0,0,1.809952,-2.0077987,1.7359592,-5.53396,-1.1438525
460,10119,un,,,0,0,0,11.146648,3.6159692,-3.4907782,-4.6458006,5.0902004
460,11499,bu,,,0,0,0,9.422012,1.5773019,1.5279115,14.653615,-0.51923746
460,12096,##zo,,,0,0,0,1.7935373,-3.23477,-1.87754,12.482972,5.9403996
460,10121,que,,,0,0,0,11.273041,-4.9442744,5.706641,3.3510082,2.1461964
460,10126,se,,,0,0,0,-3.7222247,-4.943791,4.5484133,5.3125973,-2.693286
460,101237,quit,,,0,0,0,3.2339861,5.7181234,4.0423317,5.189861,3.4099422
460,10113,##a,,,0,0,0,7.3702292,3.7159133,-1.4609188,6.036101,9.423207
460,10285,las,,,0,0,0,9.50596,3.809571,-5.250622,-1.3396965,-1.9615346
460,15893,sue,,,0,0,0,0.6882583,5.159509,3.190766,2.8097255,2.7070477
460,13983,##las,,.,0,0,3,6.2253494,-0.1335197,-0.8655744,-5.4398375,4.9166455
461,10109,la,,,1,0,0,5.0134,10.753182,12.9539385,7.172105,1.4909331
461,29956,ri,,,0,0,0,9.920494,9.2029915,6.842827,-2.8904853,1.7365825
461,10466,##sa,,,0,0,0,7.3276215,3.7511318,-1.5052755,5.980564,9.417124
461,10126,se,,,0,0,0,-3.7062304,-4.9412093,4.609538,5.221076,-2.6087973
461,42169,tro,,,0,0,0,5.5094995,2.0454836,-2.932251,8.681599,-0.17289329
461,23477,##có,,,0,0,0,9.028389,-4.511128,-2.5546637,9.641182,9.529833
461,10110,en,,,0,0,0,-3.2061875,14.8502035,3.014839,11.16404,6.1321793
461,43143,terror,,,0,0,0,1.0664715,3.888655,0.66211665,0.92855245,1.6903518
461,193,y,,,0,0,0,-1.9062995,3.9861128,5.3121862,9.953782,14.718993
461,79807,heb,,,1,0,0,6.504852,12.357392,0.33982944,7.879043,-2.4099903
461,10112,##e,,,1,0,0,3.162794,8.343225,5.7075577,12.893447,1.908837
461,81886,acu,,,0,0,0,1.9718117,5.234844,9.90188,13.81943,8.725685
461,35747,##dió,,,0,0,0,-0.625856,9.5253525,3.9784307,2.4761605,-0.41603756
461,16539,otra,,,0,0,0,9.36334,10.847441,12.669926,13.365088,-0.053545322
461,11675,vez,,,0,0,0,8.066297,11.664846,-0.15946838,-3.9114904,-0.4531277
461,169,a,,,0,0,0,1.5100894,8.375262,-1.0383724,-2.5155516,-6.215874
461,10285,las,,,0,0,0,9.5983515,3.7339501,-5.3386054,-1.3917011,-1.9183494
461,64149,voces,,,0,0,0,1.2887942,3.7156446,0.5797227,0.06849288,2.4569285
461,10104,de,,,0,0,0,9.322892,2.0587046,1.5357093,14.757592,-1.1114243
461,10198,su,,,0,0,0,-3.9531767,12.66429,11.011064,6.1924076,6.539099
461,40407,marido,,.,0,0,3,1.68346,5.1494575,0.8118528,1.7722071,3.8626385
462,48861,alcanzó,,,1,0,0,2.437323,6.113683,3.0968683,3.3290534,2.4459774
462,169,a,,,0,0,0,1.5980486,8.320313,-1.0160787,-2.3895295,-6.143755
462,36769,agar,,,0,0,0,2.715812,5.835353,3.0123115,3.801863,2.8076782
462,13859,##rar,,,0,0,0,6.033062,4.4420066,1.7098854,-1.8054111,10.687193
462,10284,##le,,,0,0,0,-2.674577,10.346852,2.3769212,4.8496194,-6.7636414
462,10182,los,,,0,0,0,3.360606,17.242758,-1.0615703,4.5701365,-1.0661373
462,24960,pan,,,0,0,0,2.2360435,5.199815,-2.6929426,14.11946,3.6336248
462,61995,##talo,,,0,0,0,6.34052,2.8292792,6.0375104,3.960707,8.809309
462,11496,##nes,,,0,0,0,7.2101774,3.4147184,-1.1898463,6.4137006,10.044294
462,193,y,,,0,0,0,-1.8555553,4.204619,5.086763,10.014605,14.957953
462,10406,lo,,,0,0,0,-2.354715,14.503811,8.9860935,5.355856,-0.95625913
462,10160,at,,,0,0,0,-9.675344,6.2127438,1.4675893,5.5016093,4.2944674
462,45401,##raj,,,0,0,0,6.379915,2.8474708,5.9985933,3.978944,8.80356
462,10133,##o,,,0,0,0,6.4466176,2.7631621,12.924939,8.878991,10.447351
462,169,a,,,0,0,0,1.4401194,8.438189,-1.0044667,-2.5752969,-6.2271085
462,10109,la,,,0,0,0,5.086745,10.643376,12.7574835,7.030118,1.3670864
462,19250,tierra,,.,0,0,3,6.1771092,11.714467,2.0592375,10.988184,5.726357
463,10549,ya,,,1,0,0,6.569249,2.359652,-7.142544,-0.554503,10.281092
463,10192,no,,,0,0,0,-5.803127,11.902447,-3.7124462,2.9608386,0.23828778
463,12758,había,,,0,0,0,-1.5170412,-0.120061465,-2.705916,7.9934664,-5.5341306
463,92837,duda,,.,0,0,3,0.36491567,2.8635902,1.0302887,1.5291197,3.5698862
464,10406,lo,,,1,0,0,-2.2955093,14.450974,9.016013,5.414849,-1.0059896
464,29620,difícil,,,0,0,0,-0.07684379,3.6238394,1.9190401,1.989811,2.7770352
464,10553,fue,,,0,0,0,13.434697,8.890634,7.1530466,6.5276413,-2.0477011
464,10139,des,,,0,0,0,8.904372,10.400675,-4.86115,-0.7374772,4.5911818
464,63996,##vesti,,,0,0,0,8.580925,3.326865,9.683767,7.001587,3.5757027
464,27768,##rlo,,.,0,0,3,4.886753,8.680925,0.19249475,2.5459363,9.479641
465,10321,va,,,1,0,0,-4.6637616,2.1832464,12.426759,5.8081384,0.8195398
465,13386,##mos,,,1,0,0,11.724138,2.9179382,11.503994,2.3322854,10.134863
465,169,a,,,0,0,0,1.5366323,8.302612,-1.1359005,-2.4994748,-6.2127924
465,104769,hacerlo,,,0,0,0,3.1304839,6.1855145,2.635376,3.967175,3.2199712
465,10139,des,,,0,0,0,8.900861,10.404104,-4.864573,-0.7409332,4.5876994
465,78560,##pac,,,0,0,0,9.328728,6.595253,0.880125,3.7214942,3.8063834
465,10638,##io,,,0,0,0,6.7706556,3.671835,-1.6190943,5.9744234,9.239307
465,16348,porque,,,0,0,0,14.086237,7.6929426,-0.1412267,-0.47809097,10.54416
465,10192,no,,,0,0,0,-5.7895665,11.933611,-3.676806,2.920437,0.2324426
465,10355,qui,,,0,0,0,-5.368969,8.415828,3.322111,-1.787306,10.721336
465,13739,##ero,,,0,0,0,2.7189164,1.4406848,-4.260171,6.5557075,11.538146
465,33518,dor,,,0,0,0,5.3800573,2.1829288,-2.8162923,8.816309,-0.043025818
465,20825,##mir,,,0,0,0,6.001574,4.325099,1.5970421,-1.9473999,10.838199
465,10110,en,,,0,0,0,-3.120737,14.905683,3.262832,11.066161,5.9622436
465,10125,el,,,0,0,0,-3.3874469,-2.811108,4.8046556,1.0084962,12.04717
465,100986,tech,,,0,0,0,5.2650633,10.653974,11.869147,6.219675,0.9432661
465,10133,##o,,.,0,0,3,6.3392754,2.7555935,12.799444,8.891904,10.499829
466,61816,mañana,,,1,0,0,16.701103,2.5453362,4.0046725,1.5442438,5.4748087
466,13206,mismo,,,0,0,0,2.4273305,-5.422924,8.9154415,9.305119,3.2176151
466,106734,llamar,,,0,0,0,14.314374,1.2107093,6.432138,4.54649,0.621275
466,62512,##emos,,,0,0,0,11.723838,2.9182892,11.503694,2.3326194,10.13449
466,10164,al,,,0,0,0,-6.701944,12.656816,4.798924,0.40725422,1.3514497
466,32816,médico,,.,0,0,3,1.446419,3.785434,0.666091,2.7000215,4.8730774
467,10294,si,,,1,0,0,8.783225,14.268268,8.230424,5.743691,9.598287
467,10173,con,,,0,0,0,2.1469944,5.0210104,-2.7029412,14.086176,3.6033177
467,45283,##sig,,,0,0,0,8.052516,0.47560775,10.264052,7.3388934,-3.767801
467,10133,##o,,,0,0,0,6.4277053,2.7421868,12.908996,8.87367,10.463252
467,16627,estar,,,0,0,0,8.231734,2.4677064,8.9036665,2.2665777,9.6275625
467,10627,##me,,,0,0,0,12.046274,4.683539,6.3285775,4.4038258,6.9915614
467,104951,quiet,,,0,0,0,0.8076146,3.553485,0.7073852,-0.06239214,2.301148
467,10133,##o,,,0,0,0,6.3231797,2.8248303,12.822443,8.828183,10.473774
467,10192,no,,,0,0,0,-5.7084846,12.002543,-3.5981052,2.8440747,0.27949175
467,10911,me,,,0,0,0,-2.0195436,12.993575,7.722849,0.8939299,11.777241
467,183,o,,,0,0,0,-7.5998316,11.662615,-0.87874186,9.123553,5.516918
467,12352,##cu,,,0,0,0,2.963572,3.9212794,8.541015,10.08971,-3.5600085
467,89847,##rrir,,,0,0,0,13.283331,-0.36802652,2.4390476,5.460899,5.5525975
467,10661,##á,,,0,0,0,3.320158,-1.7772627,12.73349,4.5199075,-0.34768102
467,24256,nada,,.,0,0,3,9.235268,8.949191,10.454465,-3.4652424,2.4643884
468,31393,solamente,,,1,0,0,8.003359,6.4627113,-1.3573806,11.5665245,8.15037
468,12368,cuando,,,0,0,0,-5.468028,3.4637156,1.3258516,-5.5081873,6.9891076
468,10911,me,,,0,0,0,-2.0432127,13.015408,7.700969,0.91292363,11.751747
468,20735,agit,,,0,0,0,2.5848734,5.1652637,1.8524683,3.738837,3.0508604
468,10133,##o,,,0,0,0,6.506009,2.715898,12.993353,8.9239435,10.469593
468,10911,me,,,0,0,0,-2.0417535,13.014932,7.7464037,0.91707414,11.757374
468,14572,hag,,,0,0,0,9.240108,2.1906722,1.2670658,14.65096,-0.5770175
468,10133,##o,,,0,0,0,6.5244637,2.6909072,13.00478,8.949003,10.4878025
468,81506,ae,,,0,0,0,6.5981617,12.225466,0.4042645,7.9492025,-2.2640014
468,35997,##rona,,,0,0,0,2.0366695,5.4871535,-0.4931924,11.212727,-4.9020414
468,14118,##uta,,.,0,0,3,8.022756,3.4433105,-1.0550791,6.1053853,9.035899
469,10173,con,,,1,0,0,2.1454797,5.0859146,-2.7968988,14.154125,3.674748
469,15033,mil,,,0,0,0,3.1146204,-1.5522811,6.0217595,1.5423988,3.30263
469,12229,pre,,,0,0,0,4.837279,1.460362,-3.3790941,6.4756637,0.028959585
469,10425,##ca,,,0,0,0,2.981124,3.6333785,8.386559,9.974553,-3.5227778
469,68164,##uciones,,,0,0,0,3.2340708,3.6139686,0.9219294,4.1357293,6.171603
469,31250,pudo,,,0,0,0,0.22097261,4.8055143,3.8553665,2.270759,2.60865
469,13621,ac,,,0,0,0,1.9551898,5.218342,9.887051,13.808825,8.710111
469,26986,##osta,,,0,0,0,3.481801,-1.1380856,2.9127345,9.046779,5.087168
469,16239,##rse,,,0,0,0,8.0365,0.49107233,10.280172,7.3231707,-3.7527454
469,193,y,,,0,0,0,-2.0005317,3.9876344,5.1003275,9.933027,14.652716
469,10126,se,,,0,0,0,-3.6951911,-4.944497,4.600872,5.190326,-2.625915
469,10795,sin,,,0,0,0,-0.43735805,11.940028,10.313495,-4.4442315,3.0790396
469,52899,##tió,,,0,0,0,-0.4842645,5.8712716,6.107501,4.578877,-2.370101
469,81746,seguro,,.,0,0,3,1.0795629,3.7758613,0.542073,0.84615946,2.1589882
470,12832,tiene,¿,,1,1,0,1.3328366,5.9023976,3.7116985,3.826955,2.284409
470,10107,##s,,,1,0,0,9.271897,-0.6955699,2.3532164,0.92894053,13.378913
470,62330,gana,,,0,0,0,2.6977139,5.820264,3.2737522,3.7499084,2.687996
470,10107,##s,,,0,0,0,9.17482,-0.66086143,2.2613168,0.8336299,13.331374
470,10104,de,,,0,0,0,9.374846,2.047472,1.4582591,14.570159,-1.2470678
470,83801,subir,,?,0,0,2,3.179505,5.6562366,2.9939675,3.934263,2.5918078
471,18278,esto,,,1,0,0,9.840449,10.063547,9.795201,4.4654818,8.9631195
471,10157,##y,,,1,0,0,-3.9141088,-0.07874021,-2.4242532,12.288416,4.178352
471,12028,bien,,.,0,0,3,5.6860347,7.618201,2.896113,-7.043302,0.83281004
472,10126,se,,,1,0,0,-3.680834,-4.9431357,4.5832825,5.266572,-2.603713
472,63723,dieron,,,0,0,0,3.33459,6.327239,4.0777583,3.9274473,1.9713048
472,10285,las,,,0,0,0,9.482151,3.8391418,-5.234922,-1.3021637,-2.0035784
472,106483,buenas,,,0,0,0,-0.3581966,3.2684412,1.7056185,1.9513501,2.7089565
472,29190,noche,,,0,0,0,7.261076,0.33019134,10.742665,-0.82261306,10.955537
472,10107,##s,,,0,0,0,9.221616,-0.5965604,2.3578901,0.95255715,13.317296
472,193,y,,,0,0,0,-1.9784036,4.2493505,5.2032638,10.165915,14.801459
472,79807,heb,,,1,0,0,6.5052824,12.358351,0.34113738,7.879796,-2.4115222
472,10112,##e,,,1,0,0,3.1572108,8.3431225,5.7055736,12.893033,1.9080049
472,32500,apa,,,0,0,0,-3.7725239,-4.9250097,4.5183806,5.3412056,-2.7211473
472,21902,##gó,,,0,0,0,1.0960245,9.236988,-8.05888,1.1690694,7.654118
472,10109,la,,,0,0,0,4.907483,10.679954,12.734708,7.032425,1.4440173
472,21977,luz,,.,0,0,3,-0.62620354,3.3950446,0.5618996,4.0723333,5.9200044
473,10164,al,,,1,0,0,-6.651543,12.558987,4.6973763,0.43317947,1.3504484
473,16694,otro,,,0,0,0,9.599325,12.134155,11.726384,11.947262,-2.6567395
473,14184,día,,,0,0,0,8.206001,6.2457643,-4.338859,3.2526386,9.374399
