instancia_id,token_id,token,punt_inicial,punt_final,capitalización,indice_oracion,i_punt_inicial,i_punt_final,i_puntuacion,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4
51,78090,veinte,,,0,9,0,0,0,7.0348186,2.1586957,5.995574,3.521464,1.700203
51,193,y,,,0,10,0,0,0,27.90675,13.06381,11.739565,9.623837,7.357027
51,15117,cinco,,,0,11,0,0,0,6.81625,1.8194771,6.013258,3.6640303,1.5242921
51,11278,años,,,0,12,0,0,0,7.0389414,3.217219,6.083222,5.7707543,0.9957479
51,81535,regresar,,,0,13,0,0,0,5.9953775,1.3601786,5.149862,3.9775014,1.8632752
51,10113,##a,,,0,14,0,0,0,-2.606335,6.8069234,7.956043,16.695908,6.7933383
51,15176,tan,,,0,15,0,0,0,7.7182984,2.8437135,6.1558523,2.3241768,0.6372352
51,23602,ig,,,0,16,0,0,0,5.6212087,-15.795503,10.633729,-1.8922715,-1.2828565
51,36064,##nor,,,0,17,0,0,0,-2.2412865,6.3549314,8.194834,15.769433,6.990779
51,14640,##ante,,,0,18,0,0,0,-2.530301,6.652655,8.127609,16.530745,6.8300214
51,10225,como,,,0,19,0,0,0,8.710897,-9.644259,-8.57715,0.24437037,2.8694825
51,10553,fue,,",",0,20,0,4,4,5.391925,1.9206462,5.687142,3.9590385,1.8357819
51,193,y,,,0,21,0,0,0,27.869387,12.995704,11.655025,9.6369705,7.3959613
51,23827,mucho,,,0,22,0,0,0,7.8051066,2.9161258,6.0035005,2.3987563,0.71426374
51,10543,más,,,0,23,0,0,0,2.2590315,-1.8341767,4.161112,-3.4440029,5.7786307
51,13956,vi,,,0,24,0,0,0,3.6373162,-9.300939,32.94691,-6.9970074,4.3129086
51,39044,##cios,,,0,25,0,0,0,5.511922,2.183573,5.9750695,6.729962,2.4874206
51,10133,##o,,,0,26,0,0,0,-5.3341217,6.082486,3.998556,14.323721,4.8390727
51,193,y,,,0,27,0,0,0,27.924345,13.081404,11.733504,9.6075945,7.330327
51,29162,cor,,,0,28,0,0,0,5.599611,-15.558963,10.625741,-1.922757,-1.518522
51,25750,##rom,,,0,29,0,0,0,-1.6052754,5.360612,7.987032,15.908743,6.9750547
51,101642,##pido,,.,0,30,0,3,3,-1.880845,4.411517,5.4739933,16.547344,5.9997535
52,10164,al,,,1,0,0,0,0,15.67685,0.16807829,2.1380813,-7.7328258,12.607033
52,45648,comercio,,,0,1,0,0,0,6.986584,2.2457125,6.5203576,4.5482025,1.8014197
52,10192,no,,,0,2,0,0,0,-14.070364,6.341304,4.136814,5.659721,8.619784
52,10355,qui,,,0,3,0,0,0,8.603099,-9.866656,-8.414763,-0.42128864,3.1813898
52,11669,##so,,,0,4,0,0,0,-5.363847,6.0269947,4.030439,14.36328,4.909368
52,71897,dedicar,,,0,5,0,0,0,5.7983923,1.2122893,4.9799223,3.9462657,1.9924253
52,10341,##se,,",",0,6,0,4,4,-2.719443,6.9085274,8.002902,16.774555,6.7572546
52,16348,porque,,,0,7,0,0,0,7.6111846,1.802624,5.481395,1.6619699,-1.0483243
52,10125,el,,,0,8,0,0,0,5.9696193,22.760212,9.747378,3.2389176,4.682816
52,10104,de,,,0,9,0,0,0,3.4676251,-9.271342,32.93464,-7.152345,4.5412393
52,11504,esta,,,0,10,0,0,0,7.654655,2.7635157,4.666739,2.0817041,2.9181156
52,20353,isla,,,1,11,0,0,0,7.4778156,1.9472268,6.6386747,4.554368,1.840189
52,10411,era,,,0,12,0,0,0,2.7437077,2.7083998,4.782603,4.735598,2.0467834
52,18887,cosa,,,0,13,0,0,0,8.721791,-9.760038,-8.237801,-0.14901376,3.048498
52,31630,pequeña,,,0,14,0,0,0,7.474349,1.7827708,5.8606954,3.798708,2.1036444
52,10220,para,,,0,15,0,0,0,2.927419,-8.434316,32.266415,-7.037196,4.751091
52,10119,un,,,0,16,0,0,0,8.051619,-0.20470203,0.6933526,4.2937136,3.8487265
52,28491,joven,,,0,17,0,0,0,7.791062,1.80625,6.012241,3.9975476,2.3238044
52,23037,edu,,,0,18,0,0,0,5.530898,-15.600788,11.165742,-2.121797,-1.0152934
52,31001,##cado,,,0,19,0,0,0,-1.7815808,4.405548,5.557903,16.663176,6.0982776
52,10225,como,,,0,20,0,0,0,8.704579,-9.636659,-8.589772,0.26447627,2.8566625
52,14370,él,,",",0,21,0,4,4,8.178095,1.8846515,4.3173385,1.1054788,3.6267025
52,10110,en,,,0,22,0,0,0,-4.050572,15.911315,8.954727,-7.4497066,2.8464863
52,10109,la,,,0,23,0,0,0,13.130986,8.911881,-6.0510564,-3.629952,8.648029
52,40487,buena,,,0,24,0,0,0,8.460742,2.6134846,4.8159723,4.1618633,3.182338
52,32330,sociedad,,.,0,25,0,3,3,7.2611537,2.0074484,6.589432,4.61903,1.9409086
53,105238,recuerda,¿,,1,0,1,0,1,5.768116,1.4928304,5.9410663,3.4255931,2.3707898
53,19626,us,,,0,1,0,0,0,3.5930126,-5.6932383,25.276308,-2.9784176,5.9427924
53,11912,##ted,,,0,2,0,0,0,-2.533672,5.949681,7.849664,14.658274,7.7130594
53,10846,sus,,,0,3,0,0,0,4.614992,-0.7697908,24.06437,5.258326,0.97164637
53,96007,consejo,,,0,4,0,0,0,6.980374,2.2494159,6.67531,4.539813,1.858049
53,10107,##s,,,0,5,0,0,0,-4.827948,4.7144194,12.556598,14.690236,6.978706
53,10690,sobre,,,0,6,0,0,0,3.2709272,-9.164056,32.942924,-7.2802424,4.3423953
53,10139,des,,,0,7,0,0,0,3.6375053,-9.062664,32.776974,-6.743709,4.4813447
53,35636,##inte,,,0,8,0,0,0,-2.486823,6.570408,8.259156,16.399117,6.853496
53,23726,##rés,,",",0,9,0,4,4,-0.60096467,5.3276153,6.8988914,14.163069,5.984675
53,10211,im,,,0,10,0,0,0,-3.7189298,15.689686,9.033864,-7.563415,2.7816086
53,22786,##par,,,0,11,0,0,0,-1.5150704,5.325643,7.931755,15.705757,6.926873
53,32939,##cial,,,0,12,0,0,0,5.4816756,2.17308,5.981678,6.7617273,2.5068603
53,13811,##idad,,",",0,13,0,4,4,6.175685,2.1756883,6.573114,5.4821343,2.5333676
53,105960,reservas,,",",0,14,0,4,4,7.196869,2.0293133,5.746368,3.9092014,2.2026722
53,106483,buenas,,,0,15,0,0,0,8.459267,2.62136,4.8056617,4.1709485,3.1920516
53,13856,manera,,,0,16,0,0,0,7.909163,0.029039916,1.3491715,4.2458987,3.386587
53,10107,##s,,",",0,17,0,4,4,-4.8368487,4.7795405,12.488462,14.683393,7.0113864
53,107818,conducta,,,0,18,0,0,0,7.021682,1.8619368,6.403508,4.528845,1.9801071
53,10478,ir,,,0,19,0,0,0,-3.6716597,15.687443,9.072016,-7.604698,2.7613158
53,10246,##re,,,0,20,0,0,0,-1.7371159,5.4674034,7.941598,16.009834,6.9192443
53,30619,##pre,,,0,21,0,0,0,5.6499286,-12.27465,12.30442,-0.9170282,1.1046014
53,22726,##nsi,,,0,22,0,0,0,-2.2177536,6.4051714,8.328905,15.503932,7.0113173
53,11203,##ble,,,0,23,0,0,0,-2.012847,5.5335956,7.951139,16.045135,7.0433793
53,193,y,,,0,24,0,0,0,27.915518,13.068367,11.715799,9.623723,7.376725
53,12525,otros,,,0,25,0,0,0,7.623744,1.9779922,4.9936366,3.741507,2.8622148
53,15033,mil,,,0,26,0,0,0,3.3343482,-8.9586735,32.52337,-7.1104493,4.454877
53,10121,que,,,0,27,0,0,0,8.752633,-9.96528,-8.5050745,-0.26545018,2.9628127
53,10911,me,,,0,28,0,0,0,6.175345,-15.131601,10.518821,-1.7315397,-1.2249278
53,14283,dio,,,0,29,0,0,0,3.1745584,-8.899511,32.58912,-7.2403927,4.8211775
53,10104,de,,,0,30,0,0,0,3.5743263,-9.331512,32.791145,-7.119103,4.534972
53,29411,palabra,,,0,31,0,0,0,7.1306624,1.5483944,6.287989,4.3968835,2.0079994
53,193,y,,,0,32,0,0,0,27.965935,13.126856,11.745239,9.684753,7.447215
53,10183,por,,,0,33,0,0,0,8.738912,-0.47772,10.96572,7.805587,-10.186251
53,24922,escrito,,",",0,34,0,4,4,5.8372912,1.178874,5.014577,3.9054914,1.9502819
53,10220,para,,,0,35,0,0,0,2.9380872,-8.448733,32.283363,-7.0587306,4.7550087
53,10121,que,,,0,36,0,0,0,8.833421,-9.931548,-8.384271,-0.2565294,3.0099204
53,10192,no,,,0,37,0,0,0,-14.0813265,6.3521657,4.1259336,5.670521,8.630662
53,10126,se,,,0,38,0,0,0,8.397709,-0.08625254,5.4470844,-11.898789,6.812717
53,10911,me,,,0,39,0,0,0,6.1574693,-15.151747,10.531632,-1.6880212,-1.2506267
53,30668,ol,,,0,40,0,0,0,15.697667,0.15325972,2.1319096,-7.753516,12.627249
53,85292,##vidas,,,0,41,0,0,0,-2.3940086,6.2595215,7.583952,16.370476,7.169169
53,10112,##e,,?,0,42,0,2,2,-2.6811483,6.875495,7.9851737,16.73893,6.7598696
54,26941,pues,,,1,0,0,0,0,7.671615,1.8732327,5.5262637,1.7180463,-0.9702779
54,12028,bien,,",",0,1,0,4,4,7.715627,2.843929,6.147977,2.3386827,0.6511908
54,28149,ama,,,0,2,0,0,0,5.8344703,-15.453866,10.889217,-1.9452593,-0.9151752
54,10317,##do,,,0,3,0,0,0,-1.7105296,4.4083433,5.623039,16.754372,6.171053
54,94354,tío,,",",0,4,0,4,4,8.228885,1.9979103,6.4239497,3.2338376,3.7445116
54,184,p,,,0,5,0,0,0,5.6089745,-15.159727,11.221936,-1.8551803,-0.6595631
54,12299,##ás,,,0,6,0,0,0,-0.56971467,5.3713493,6.7625766,14.026835,5.9830513
54,13546,##mes,,,0,7,0,0,0,-1.8617738,6.899122,7.9967437,16.985626,6.891617
54,10112,##e,,,0,8,0,0,0,-2.6649234,6.8631463,7.9750896,16.731081,6.752133
54,19626,us,,,0,9,0,0,0,3.594822,-5.693306,25.277903,-2.9803584,5.941485
54,11912,##ted,,,0,10,0,0,0,-2.5384645,5.94271,7.847981,14.642525,7.724811
54,10164,al,,,0,11,0,0,0,15.704189,0.14152916,2.1187372,-7.760137,12.63435
54,33335,saber,,,0,12,0,0,0,5.780818,1.336217,5.0105762,3.9161873,1.9712684
54,10121,que,,,0,13,0,0,0,8.769103,-9.892936,-8.398713,-0.34454638,3.0921001
54,10294,si,,,0,14,0,0,0,8.269798,0.041372966,5.5749187,-12.025562,6.940328
54,10182,los,,,0,15,0,0,0,5.4391203,-0.16913553,-0.15081283,1.1322551,17.930685
54,98972,hubiera,,,0,16,0,0,0,5.008653,1.3963243,5.6034746,3.295019,1.6562606
54,49342,seguido,,,0,17,0,0,0,8.369806,1.7999257,4.7397847,3.5611389,0.6882411
54,10411,era,,,0,18,0,0,0,2.7582188,2.6939485,4.797294,4.7207813,2.032031
54,24151,hombre,,,0,19,0,0,0,7.480981,2.2842662,6.712914,4.7103133,1.6594131
54,10164,al,,,0,20,0,0,0,15.686828,0.15844561,2.1371684,-7.7427983,12.616992
54,16271,agua,,.,0,21,0,3,3,8.048272,-0.08405569,0.8244267,4.46881,3.7230034
55,10182,los,,,1,0,0,0,0,5.4652123,-0.195459,-0.1705558,1.1058288,17.903713
55,37288,cambios,,,0,1,0,0,0,6.7389255,1.9808408,5.3890214,4.075698,2.0984209
55,28769,políticos,,,0,2,0,0,0,7.149754,2.3683767,6.498011,4.194429,2.185319
55,19096,nunca,,,0,3,0,0,0,7.906497,2.4651828,5.446232,2.9277177,0.7788114
55,10178,per,,,0,4,0,0,0,5.492712,-15.653073,10.729325,-1.9317422,-1.4323701
55,86491,##jud,,,0,5,0,0,0,-2.7109203,5.9791355,7.7812634,14.939823,7.399254
55,98371,##ican,,,0,6,0,0,0,-4.010507,6.010415,4.7069187,14.133062,5.2324734
55,10164,al,,,0,7,0,0,0,15.700406,0.14508592,2.1283312,-7.756435,12.6306
55,10121,que,,,0,8,0,0,0,8.695323,-9.857573,-8.460541,-0.34903693,3.042912
55,12832,tiene,,,0,9,0,0,0,5.561783,1.2424953,5.970357,3.607275,1.9407594
55,110386,habilidad,,,0,10,0,0,0,7.0039997,2.2827382,6.410694,4.5971727,1.7057552
55,10220,para,,,0,11,0,0,0,2.953219,-8.471696,32.31121,-7.0488048,4.7716546
55,42003,quedar,,,0,12,0,0,0,5.77552,1.4015375,5.1508155,3.7608397,1.7540692
55,169,a,,,0,13,0,0,0,8.025803,-3.4774885,22.547821,10.025545,16.900003
55,58768,fl,,,0,14,0,0,0,5.7079077,-15.166583,11.078732,-1.8029727,-0.73244023
55,24831,##ote,,.,0,15,0,3,3,-5.374429,5.970878,3.9539902,14.421478,4.947791
56,10402,entre,,,1,0,0,0,0,3.4165378,-9.524584,32.63361,-7.374031,4.7523084
56,12921,tanto,,",",0,1,0,4,4,7.782309,2.9705734,5.9858575,2.4429746,0.7629872
56,10121,que,,,0,2,0,0,0,8.693574,-9.8734665,-8.480359,-0.28871024,3.1767159
56,10317,##do,,,0,3,0,0,0,-1.7470578,4.3573804,5.563893,16.754536,6.1500425
56,22536,siempre,,,0,4,0,0,0,7.9319396,2.423746,5.4157314,2.961159,0.7562854
56,10198,su,,,0,5,0,0,0,4.703131,-0.6816839,24.152378,5.3464227,0.883547
56,16942,ag,,,0,6,0,0,0,5.71588,-15.789722,10.874514,-2.0210953,-1.0399225
56,18752,##rade,,,0,7,0,0,0,-2.3289344,6.128516,7.5468917,16.0428,7.122715
56,18678,##cido,,,0,8,0,0,0,-1.7826755,4.3866153,5.5540457,16.66479,6.0908623
56,22755,sob,,,0,9,0,0,0,5.3895397,-15.745384,11.13409,-2.1593006,-1.1370026
56,28540,##rino,,.,0,10,0,3,3,-4.961123,5.9923096,4.0576625,14.162802,4.940393
57,10196,es,,,1,0,0,0,0,7.8835998,2.8743696,-1.7634754,22.39582,3.7606053
57,92266,imposible,,,0,1,0,0,0,5.8905563,1.5412729,5.6696286,3.710928,2.1093967
57,108226,pintar,,,0,2,0,0,0,5.880133,1.2653164,4.877988,4.0495243,2.0038152
57,10109,la,,,0,3,0,0,0,13.0819645,8.896557,-6.041585,-3.6224923,8.635406
57,95190,ira,,,0,4,0,0,0,-3.5253131,15.641499,9.173523,-7.6827097,2.7447438
57,10121,que,,,0,5,0,0,0,8.832256,-9.734279,-8.350394,-0.331166,3.162684
57,10126,se,,,0,6,0,0,0,8.3745985,-0.063161336,5.4701905,-11.921815,6.8358107
57,104634,apod,,,0,7,0,0,0,7.273314,2.111231,5.4796605,3.7775004,2.4030638
57,10165,##er,,,0,8,0,0,0,-1.9635178,5.8220778,8.073938,16.069859,6.8852973
57,10443,##ó,,,0,9,0,0,0,-0.3880182,5.2413397,6.4446416,13.759041,6.007849
57,10104,de,,,0,10,0,0,0,3.4505332,-9.384746,32.96693,-7.204971,4.5162134
57,72591,roca,,,1,11,0,0,0,7.227807,1.6923472,5.933975,4.3068504,1.7871188
57,23044,##fort,,",",1,12,0,4,4,-4.544788,4.6448226,12.414909,14.314872,7.1293864
57,10164,al,,,0,13,0,0,0,15.715337,0.12740476,2.0994592,-7.7709284,12.645358
57,58667,leer,,,0,14,0,0,0,5.7743416,1.1330597,5.003733,3.88303,1.994962
57,15176,tan,,,0,15,0,0,0,7.707765,2.859943,6.1929502,2.2936485,0.61519283
57,30386,ind,,,0,16,0,0,0,-3.7159998,15.702242,9.043831,-7.5823655,2.7676148
57,58445,##ign,,,0,17,0,0,0,-4.05061,4.636054,11.800968,14.354063,7.128064
57,10113,##a,,,0,18,0,0,0,-2.6045465,6.8056054,7.937608,16.680529,6.79378
57,24044,carta,,.,0,19,0,3,3,12.888978,8.760329,-5.831018,-3.726678,8.507543
58,10192,no,,,1,0,0,0,0,-14.092392,6.3632164,4.114882,5.6815586,8.641707
58,27021,vue,,,0,1,0,0,0,6.0795736,1.571134,5.849628,3.5654008,1.9004631
58,31600,##lva,,,0,2,0,0,0,-2.0227747,5.647388,8.117593,16.21507,7.016649
58,10107,##s,,,0,3,0,0,0,-4.7660747,4.765534,12.453187,14.643657,7.012962
58,169,a,,,0,4,0,0,0,7.9977083,-3.4106085,22.531681,9.958503,16.938288
58,49419,escribir,,,0,5,0,0,0,5.842094,1.1444813,5.034602,3.8799744,1.9363456
58,10627,##me,,,0,6,0,0,0,-1.8791205,6.910292,8.002125,16.983644,6.873492
58,193,y,,,0,7,0,0,0,27.951904,13.047624,11.751882,9.571762,7.3420544
58,30668,ol,,,0,8,0,0,0,15.652344,0.10540891,2.1936371,-7.7094116,12.583842
58,35192,##vida,,,0,9,0,0,0,-2.45871,6.3530784,7.5907526,16.305,7.1193027
58,10121,que,,,0,10,0,0,0,8.798977,-9.77299,-8.508055,-0.42527354,3.0217357
58,12832,tiene,,,0,11,0,0,0,5.5770087,1.2048244,5.9837546,3.5668871,1.981113
58,10107,##s,,,0,12,0,0,0,-4.775773,4.719989,12.43868,14.690836,6.9740753
58,10119,un,,,0,13,0,0,0,8.061502,-0.23143856,0.6645512,4.2538795,3.8747945
58,94354,tío,,,0,14,0,0,0,8.240233,1.9880137,6.4358687,3.2221763,3.7571757
58,10121,que,,,0,15,0,0,0,8.706392,-9.850232,-8.332862,-0.26821396,3.0378046
58,10361,te,,,0,16,0,0,0,3.4157557,-9.070527,32.68006,-7.3215895,4.6098585
58,36594,despre,,,0,17,0,0,0,3.160694,-9.161805,32.90967,-7.2865925,4.341221
58,11462,##cia,,.,0,18,0,3,3,5.4430275,2.1500113,5.951165,6.8054156,2.5440164
59,11266,pero,,,1,0,0,0,0,27.995275,12.960734,11.604885,9.54766,7.29199
59,10225,como,,,0,1,0,0,0,8.708389,-9.638892,-8.583717,0.2613081,2.8629498
59,106251,ocurrió,,,0,2,0,0,0,5.443424,1.7391969,5.488367,3.8539488,1.7083298
59,10543,más,,,0,3,0,0,0,2.2980525,-1.7954617,4.2003903,-3.4053478,5.739574
59,14002,tarde,,,0,4,0,0,0,8.401595,1.82661,4.6918373,3.598085,0.6820574
59,10119,un,,,0,5,0,0,0,8.048221,-0.17622857,0.72073275,4.344081,3.8220336
59,19272,cambio,,,0,6,0,0,0,6.6316366,1.9555676,5.4348416,4.222031,1.9955066
59,17478,político,,",",0,7,0,4,4,7.114657,2.4098127,6.601037,4.276349,2.09512
59,193,y,,,0,8,0,0,0,27.864975,13.120577,11.712889,9.571505,7.3034773
59,25510,aga,,,1,9,0,0,0,-3.750073,16.1189,8.8879,-7.78301,2.697863
59,79182,##pito,,,1,10,0,0,0,-4.5417533,6.3919687,4.008328,14.584498,5.039558
59,44229,trabajó,,,0,11,0,0,0,5.7941008,1.8020552,5.682444,3.661625,1.4370402
59,10795,sin,,,0,12,0,0,0,5.45007,-15.755095,10.790113,-1.8845487,-1.4227542
59,10139,des,,,0,13,0,0,0,3.6600358,-9.083355,32.785995,-6.7533097,4.5071597
59,59212,##cans,,,0,14,0,0,0,-4.2037234,6.0690618,4.4754915,13.921635,5.041733
59,10133,##o,,,0,15,0,0,0,-5.335621,6.0538836,4.0186186,14.316531,4.8698664
59,10110,en,,,0,16,0,0,0,-4.1899185,16.01932,8.796018,-7.4986663,2.8197956
59,19122,favor,,,0,17,0,0,0,5.9400334,-15.05841,11.010901,-2.035851,-0.9717764
59,10104,de,,,0,18,0,0,0,3.4462976,-9.299433,32.75291,-7.1124973,4.5837164
59,10109,la,,,0,19,0,0,0,13.094207,9.067305,-5.972297,-3.7274003,8.526604
59,17015,nueva,,,0,20,0,0,0,7.5158463,1.7009208,5.8940444,3.7915583,2.0683546
59,23963,situación,,,0,21,0,0,0,7.043398,1.6812056,6.2821474,4.5004416,2.033957
59,193,y,,,0,22,0,0,0,27.83507,12.99477,11.777729,9.627031,7.439193
59,10110,en,,,0,23,0,0,0,-4.193977,16.087027,8.842783,-7.4333673,2.8737438
59,11473,contra,,,0,24,0,0,0,3.1646817,-9.135123,32.874046,-7.312436,4.2612457
59,10104,de,,,0,25,0,0,0,3.527983,-9.468918,32.956562,-7.096951,4.4771194
59,10846,sus,,,0,26,0,0,0,4.5982575,-0.78645265,24.047348,5.2417517,0.98840255
59,43718,antiguos,,,0,27,0,0,0,8.135975,1.5867867,5.9516096,3.7983618,2.60361
59,64741,corre,,,0,28,0,0,0,5.6953692,1.333968,5.5004644,3.020838,1.365909
59,32976,##ligi,,,0,29,0,0,0,-2.4920309,6.207548,7.4840965,15.932803,7.1198454
59,96338,##onario,,,0,30,0,0,0,7.032617,2.1354806,6.497117,4.368989,1.8382001
59,10107,##s,,",",0,31,0,4,4,-4.808635,4.716703,12.534266,14.618416,7.0504346
59,10153,una,,,0,32,0,0,0,8.030951,-0.09689585,0.82139695,4.4409623,3.7323098
59,61816,mañana,,,0,33,0,0,0,8.12792,0.33660832,6.2778654,4.449006,3.0094702
59,10121,que,,,0,34,0,0,0,8.719967,-9.856366,-8.338072,-0.2678098,3.0065224
59,10198,su,,,0,35,0,0,0,4.6865892,-0.69822454,24.135849,5.3298774,0.9000999
59,94354,tío,,,0,36,0,0,0,8.260235,1.9679507,6.4548535,3.2026012,3.7765331
59,10141,le,,,0,37,0,0,0,3.0648623,-6.3696504,27.621748,-4.3644733,4.497325
59,10836,##ía,,,0,38,0,0,0,-0.2003893,5.333226,6.060175,13.283902,5.8914824
59,10119,un,,,0,39,0,0,0,8.0563965,-0.21206407,0.68542206,4.2833934,3.8565564
59,52633,periódico,,,0,40,0,0,0,7.107969,2.2119813,6.5398474,4.3632774,1.8352556
59,43005,vio,,,0,41,0,0,0,5.370955,1.8229663,5.72408,3.8657336,1.8297058
59,10110,en,,,0,42,0,0,0,-4.163349,16.085634,8.792726,-7.549103,2.843405
59,14370,él,,,0,43,0,0,0,8.156619,1.909936,4.338692,1.1300409,3.6052725
59,10121,que,,,0,44,0,0,0,8.690097,-9.962049,-8.517512,-0.42016914,3.0259738
59,25510,aga,,,1,45,0,0,0,-3.7409494,16.126078,8.887494,-7.7912908,2.6922514
59,79182,##pito,,,1,46,0,0,0,-4.536672,6.391257,4.0100665,14.584173,5.041525
59,14645,estaba,,,0,47,0,0,0,5.69637,1.3953855,5.5207877,3.0790918,1.3946623
59,28173,nombrado,,",",0,48,0,4,4,7.1349483,2.1856368,5.5911674,3.419272,1.2213362
59,10110,en,,,0,49,0,0,0,-4.1570716,16.089182,8.792229,-7.551761,2.8360493
59,20561,premio,,,0,50,0,0,0,6.9109025,2.272601,6.2435703,4.5671597,1.4695532
59,10104,de,,,0,51,0,0,0,3.5413218,-9.325495,32.960243,-7.051152,4.6710005
59,10846,sus,,,0,52,0,0,0,4.608835,-0.7758801,24.05791,5.2523227,0.9778288
59,49341,buen,,,0,53,0,0,0,8.488286,2.6358557,4.7938533,4.1739736,3.2082288
59,10310,##os,,,0,54,0,0,0,-5.458635,6.3003726,3.6220324,14.363712,4.6919684
59,26031,servicios,,",",0,55,0,4,4,6.995242,2.2948067,6.3546734,4.5076027,1.6721367
59,32857,alcalde,,,0,56,0,0,0,7.0979657,2.1513653,7.013578,4.361066,1.9040148
59,10127,del,,,0,57,0,0,0,3.560848,-8.73167,32.725136,-7.007479,3.926198
59,13206,mismo,,,0,58,0,0,0,7.640843,1.3969197,5.2114725,3.1866515,2.0888765
59,18843,pueblo,,,0,59,0,0,0,7.450842,2.1860645,6.714414,4.6841073,1.7235255
59,10110,en,,,0,60,0,0,0,-4.1211953,16.042292,8.839757,-7.526212,2.8053467
59,10121,que,,,0,61,0,0,0,8.620348,-9.934159,-8.417591,-0.41101736,3.175869
59,12758,había,,,0,62,0,0,0,5.014139,1.3956248,5.590606,3.2893267,1.6414165
59,64803,servi,,,0,63,0,0,0,5.642191,-12.181569,12.382917,-0.8596786,1.0424253
59,10317,##do,,,0,64,0,0,0,-1.6912475,4.410873,5.613023,16.776031,6.1930842
59,12847,antes,,,0,65,0,0,0,8.366694,1.8229177,4.724982,3.5748832,0.7045311
59,10225,como,,,0,66,0,0,0,8.70537,-9.611716,-8.611323,0.29218084,2.8368802
59,59119,secretario,,.,0,67,0,3,3,7.0700383,1.74599,7.449252,3.8389962,1.9479704
60,109680,iii,,,3,0,0,0,0,6.6084275,1.8355734,5.8816586,3.541912,1.7320182
60,10109,la,,,1,1,0,0,0,13.199518,9.021954,-6.09586,-3.703338,8.537691
60,107818,conducta,,,0,2,0,0,0,7.038826,1.8514727,6.394894,4.516226,2.0135176
60,10104,de,,,0,3,0,0,0,3.624762,-9.118625,32.877625,-6.9036193,4.433171
60,25510,aga,,,1,4,0,0,0,-3.7335591,16.133514,8.883559,-7.8023214,2.6878083
60,79182,##pito,,,1,5,0,0,0,-4.5295024,6.3968096,4.0090613,14.588629,5.0422506
60,10225,como,,,0,6,0,0,0,8.714181,-9.640498,-8.580831,0.26588345,2.86731
60,32857,alcalde,,,0,7,0,0,0,7.100359,2.157278,7.0388837,4.356175,1.9078205
60,10553,fue,,,0,8,0,0,0,5.3657274,1.9376276,5.707719,3.9671319,1.8382523
60,10109,la,,,0,9,0,0,0,13.216011,9.057985,-5.99201,-3.8134882,8.541345
60,18833,misma,,,0,10,0,0,0,7.640699,1.3877041,5.202355,3.1836507,2.0798738
60,10121,que,,,0,11,0,0,0,8.673559,-9.823139,-8.330692,-0.36325258,3.1742628
60,12368,cuando,,,0,12,0,0,0,7.5624137,1.7427405,5.4671216,1.6548662,-1.0583899
60,10411,era,,,0,13,0,0,0,2.7483087,2.7039332,4.7872453,4.7307663,2.0420551
60,59119,secretario,,.,0,14,0,3,3,7.07168,1.7186991,7.4829526,3.8082201,1.9579427
61,12132,mi,,,1,0,0,0,0,6.2235193,-15.122449,10.51087,-1.7292764,-1.2435826
61,27989,amigo,,,0,1,0,0,0,8.234539,1.9905728,6.4309607,3.2280686,3.746235
61,16938,don,,,0,2,0,0,0,5.6391296,-15.5426235,10.8461895,-1.9232545,-1.5915318
61,10201,ja,,,1,3,0,0,0,-3.9859033,16.081533,8.844542,-7.641573,2.772425
61,19151,##ime,,,1,4,0,0,0,-1.8554362,6.9026723,7.992462,16.9924,6.885339
61,79523,celebró,,,0,5,0,0,0,5.517731,1.6682327,5.6073337,3.6396892,1.5767951
61,13675,tal,,,0,6,0,0,0,15.712769,0.13506001,2.1079302,-7.768738,12.642931
61,56097,caída,,,0,7,0,0,0,6.5206795,1.4112152,5.7269154,4.24422,1.8103162
61,10173,con,,,0,8,0,0,0,5.7417,-15.57654,10.647488,-1.9980141,-1.3943962
61,15650,toda,,,0,9,0,0,0,8.731668,3.7855844,4.4030814,2.9642599,3.397866
61,10198,su,,,0,10,0,0,0,4.719099,-0.66571796,24.168377,5.362378,0.8675891
61,39215,alma,,,0,11,0,0,0,15.59368,0.25782478,2.0654097,-7.6465383,12.520997
61,193,y,,,0,12,0,0,0,27.842596,13.133172,11.753843,9.660491,7.3128066
61,12758,había,,,0,13,0,0,0,5.0270376,1.3998051,5.597243,3.2945206,1.6414202
61,39429,res,,,0,14,0,0,0,5.9917517,-15.283942,10.616243,-1.8163273,-1.2527987
61,107205,##uelt,,,0,15,0,0,0,6.0237017,1.569449,5.5959964,3.7329504,2.097605
61,10133,##o,,,0,16,0,0,0,-5.3107123,6.050227,4.024929,14.286798,4.9000664
61,10192,no,,,0,17,0,0,0,-14.052169,6.3230467,4.155058,5.641419,8.601533
61,54827,pensar,,,0,18,0,0,0,5.883636,1.3085555,5.0112767,3.9606483,1.924937
61,10414,ni,,,0,19,0,0,0,8.243291,0.06744012,5.601463,-12.05163,6.966557
61,85941,hablar,,,0,20,0,0,0,5.864744,1.2520669,5.042602,3.9380987,1.8958212
61,10153,una,,,0,21,0,0,0,8.075444,-0.04825279,0.86738855,4.453334,3.683482
61,29411,palabra,,,0,22,0,0,0,7.1452003,1.5627145,6.306015,4.3956623,1.9936666
